Time_Index,NR_conventional_hydroelectric,NER_conventional_hydroelectric,ER_conventional_hydroelectric,WR_conventional_hydroelectric,SR_conventional_hydroelectric,ER_solar_rt,NER_solar_rt,NR_solar_rt,SR_solar_rt,WR_solar_rt,ER_offshore_wind,SR_offshore_wind,WR_offshore_wind,NER_offshore_wind,NR_offshore_wind,ER_solar_pv,NER_solar_pv,NR_solar_pv,SR_solar_pv,WR_solar_pv,ER_onshore_wind,NER_onshore_wind,NR_onshore_wind,SR_onshore_wind,WR_onshore_wind,ALL_EGcoal,ALL_EGgas,ALL_EGnuclear
5100,0.55,0.55,0.55,0.55,0.55,0.415883333,0.497305,0.443135556,0.512439667,0.435187857,0.376883333,0.392838095,0.725,0,0,0.4776,0.47977,0.467382066,0.511619128,0.439959748,0.140155556,0.158225,0.096287329,0.335876,0.34445521,0.85,0.85,0.709166667
5101,0.55,0.55,0.55,0.55,0.55,0.429433333,0.47467,0.434542222,0.527819333,0.451168571,0.3577,0.400777381,0.747512698,0,0,0.477955556,0.452435,0.46554191,0.518109744,0.450469664,0.143244444,0.180265,0.104079337,0.339162833,0.360312773,0.85,0.85,0.709166667
5102,0.55,0.55,0.55,0.55,0.55,0.40255,0.411765,0.411846667,0.496896,0.430781429,0.360783333,0.412421429,0.760868254,0,0,0.4006,0.417685,0.443993372,0.490557949,0.427030924,0.131766667,0.186605,0.107093177,0.343305667,0.384560504,0.85,0.85,0.709166667
5103,0.55,0.55,0.55,0.55,0.55,0.327383333,0.34149,0.38281037,0.436476667,0.402324643,0.387733333,0.423747619,0.779965079,0,0,0.337444444,0.326255,0.405584405,0.441720167,0.394445042,0.131155556,0.19384,0.107446199,0.345312333,0.389728067,0.85,0.85,0.709166667
5104,0.55,0.55,0.55,0.55,0.55,0.245033333,0.242785,0.315741481,0.350543667,0.330016071,0.421383333,0.46162381,0.803474603,0,0,0.219966667,0.241435,0.324973879,0.346213923,0.314104202,0.147777778,0.207865,0.105113255,0.345797167,0.397871765,0.85,0.85,0.709166667
5105,0.55,0.55,0.55,0.55,0.55,0.139683333,0.131265,0.220962963,0.238082333,0.236412857,0.4581,0.466486905,0.822801587,0,0,0.126577778,0.130415,0.226997661,0.232467013,0.217645798,0.159966667,0.18792,0.107330604,0.3347215,0.381273697,0.85,0.85,0.709166667
5106,0.55,0.55,0.55,0.55,0.55,0.049,0.03135,0.110794074,0.109207333,0.115312857,0.482716667,0.491509524,0.811866667,0,0,0.046311111,0.03046,0.115450877,0.105235449,0.112641092,0.179077778,0.180525,0.095553216,0.340206333,0.362790756,0.85,0.85,0.709166667
5107,0.55,0.55,0.55,0.55,0.55,6.67E-05,0,0.026331111,0.009323333,0.02296,0.4941,0.509357143,0.80147619,0,0,0,0,0.026458285,0.008873423,0.022173866,0.1962,0.176335,0.089558674,0.355378167,0.335841008,0.85,0.85,0.709166667
5108,0.55,0.55,0.55,0.55,0.55,0,0,4.44E-05,0,0,0.531866667,0.487066667,0.765966667,0,0,0,0,0.000122222,0,1.43E-06,0.214688889,0.170525,0.099926511,0.385965,0.357845042,0.85,0.85,0.709166667
5109,0.55,0.55,0.55,0.55,0.55,0,0,0,0,0,0.573166667,0.50437381,0.763906349,0,0,0,0,0,0,0,0.236244444,0.17384,0.116351462,0.400634,0.362575714,0.85,0.85,0.709166667
5110,0.55,0.55,0.55,0.55,0.55,0,0,0,0,0,0.606816667,0.504575,0.735638095,0,0,0,0,0,0,0,0.253366667,0.195215,0.135688304,0.4121035,0.362724286,0.85,0.85,0.709166667
5111,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.5817,0.51032619,0.731368254,0,0,0,0,0,0,0,0.235333333,0.20294,0.171932164,0.421551833,0.380988487,0.85,0.85,0.709166667
5112,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.561733333,0.506263095,0.723803175,0,0,0,0,0,0,0,0.228155556,0.199735,0.175863158,0.425171667,0.382001429,0.85,0.85,0.709166667
5113,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.595316667,0.521457143,0.756304762,0,0,0,0,0,0,0,0.247333333,0.20944,0.186208967,0.441249167,0.385968571,0.85,0.85,0.709166667
5114,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.588616667,0.497955952,0.783947619,0,0,0,0,0,0,0,0.254977778,0.20117,0.191806823,0.4359185,0.386702269,0.85,0.85,0.709166667
5115,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.572033333,0.495390476,0.748233333,0,0,0,0,0,0,0,0.2606,0.16772,0.193423977,0.445540833,0.38484,0.85,0.85,0.709166667
5116,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.542716667,0.498366667,0.774049206,0,0,0,0,0,0,0,0.231733333,0.16581,0.183883236,0.445817167,0.383987899,0.85,0.85,0.709166667
5117,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.5113,0.48885119,0.789695238,0,0,0,0,0,0,0,0.248066667,0.169095,0.165974074,0.441856333,0.384665378,0.85,0.85,0.709166667
5118,0.6,0.6,0.6,0.6,0.6,0.0001,0.01239,0,0,0,0.473816667,0.489295238,0.787639683,0,0,0.001633333,0.01436,0,0,0,0.243055556,0.17708,0.166997466,0.430724833,0.372775714,0.85,0.85,0.709166667
5119,0.6,0.6,0.6,0.6,0.6,0.053283333,0.09187,0.021282963,0.008912333,0.010955714,0.46695,0.478153571,0.771471429,0,0,0.056211111,0.09784,0.021883236,0.008022026,0.011107563,0.237022222,0.15584,0.152691228,0.410523833,0.356006218,0.85,0.85,0.709166667
5120,0.6,0.6,0.6,0.6,0.6,0.139183333,0.18443,0.099021481,0.099114667,0.082337857,0.487,0.467830952,0.76552381,0,0,0.156466667,0.20783,0.103284211,0.096823987,0.083530504,0.194655556,0.144015,0.124163158,0.375367333,0.32774958,0.85,0.85,0.709166667
5121,0.6,0.6,0.6,0.6,0.6,0.233366667,0.299715,0.198679259,0.214061,0.183402143,0.458666667,0.459363095,0.753173016,0,0,0.251666667,0.318735,0.202691423,0.222513526,0.181009664,0.188422222,0.15541,0.108089474,0.336022667,0.29307958,0.85,0.85,0.709166667
5122,0.6,0.6,0.6,0.6,0.6,0.3362,0.38978,0.307042222,0.326715333,0.284418571,0.451016667,0.445959524,0.741009524,0,0,0.343577778,0.40504,0.3116,0.328547987,0.271757731,0.208222222,0.15795,0.109838207,0.3387865,0.304801345,0.85,0.85,0.709166667
5123,0.6,0.6,0.6,0.6,0.6,0.4184,0.460445,0.387251852,0.417256333,0.380101071,0.422633333,0.436827381,0.761155556,0,0,0.410588889,0.46885,0.408489474,0.411785628,0.356857311,0.210022222,0.152185,0.11089883,0.362934333,0.323168067,0.85,0.85,0.709166667
5124,0.6,0.6,0.6,0.6,0.6,0.45515,0.481215,0.432953333,0.462548333,0.428642857,0.419966667,0.447557143,0.753501587,0,0,0.456,0.497645,0.448922222,0.472992436,0.409871261,0.232133333,0.155325,0.113739571,0.371172333,0.356245294,0.85,0.85,0.709166667
5125,0.6,0.6,0.6,0.6,0.6,0.406533333,0.463955,0.409659259,0.486687667,0.428873571,0.413683333,0.459947619,0.781636508,0,0,0.446422222,0.473475,0.451921832,0.483110321,0.420941933,0.207688889,0.17584,0.117378168,0.379293333,0.371798655,0.85,0.85,0.709166667
5126,0.6,0.6,0.6,0.6,0.6,0.342916667,0.42755,0.388075556,0.464356667,0.413231786,0.4046,0.469152381,0.793133333,0,0,0.415266667,0.456825,0.44041501,0.468778936,0.403010588,0.220366667,0.178015,0.115412671,0.377469,0.393966134,0.85,0.85,0.709166667
5127,0.6,0.6,0.6,0.6,0.6,0.332383333,0.38126,0.369368148,0.427454,0.388278214,0.362766667,0.496952381,0.80501746,0,0,0.376911111,0.370815,0.402732359,0.41645991,0.380335798,0.225533333,0.1948,0.119348148,0.373660167,0.390645882,0.85,0.85,0.709166667
5128,0.6,0.6,0.6,0.6,0.6,0.24085,0.257485,0.302824444,0.336494667,0.316178571,0.417716667,0.519725,0.835215873,0,0,0.259144444,0.26595,0.327984211,0.329969923,0.283819076,0.234377778,0.20502,0.109225731,0.372540167,0.40466916,0.85,0.85,0.709166667
5129,0.6,0.6,0.6,0.6,0.6,0.139533333,0.13005,0.220056296,0.224044667,0.222829643,0.44445,0.541607143,0.840103175,0,0,0.151666667,0.13774,0.224473099,0.224720308,0.202272773,0.238966667,0.196605,0.123463938,0.367523167,0.406585546,0.85,0.85,0.709166667
5130,0.6,0.6,0.6,0.6,0.6,0.048816667,0.0305,0.114735556,0.103641333,0.110474643,0.5389,0.537636905,0.862201587,0,0,0.048033333,0.02986,0.110957895,0.102747782,0.105838487,0.247877778,0.18803,0.105803314,0.375754,0.384785966,0.85,0.85,0.709166667
5131,0.6,0.6,0.6,0.6,0.6,0.0001,0,0.025897037,0.008862333,0.0218025,0.568533333,0.549878571,0.854193651,0,0,0,0,0.025533918,0.008568487,0.021260672,0.285022222,0.178455,0.108577388,0.390605167,0.389851176,0.85,0.85,0.709166667
5132,0.6,0.6,0.6,0.6,0.6,0,0,6.67E-05,0,0,0.5649,0.544022619,0.858819048,0,0,0,0,0.0001,0,1.43E-06,0.305133333,0.166285,0.12079922,0.418143833,0.393189832,0.85,0.85,0.709166667
5133,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.583516667,0.55765119,0.842838095,0,0,0,0,0,0,0,0.345288889,0.17184,0.130562963,0.437357167,0.404576387,0.85,0.85,0.709166667
5134,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.592816667,0.563639286,0.8289,0,0,0,0,0,0,0,0.363522222,0.16218,0.142430604,0.457905667,0.412518151,0.85,0.85,0.709166667
5135,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.58045,0.567588095,0.826373016,0,0,0,0,0,0,0,0.376822222,0.167995,0.153693957,0.455353667,0.409721933,0.85,0.85,0.709166667
5136,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.566216667,0.57459881,0.82412381,0,0,0,0,0,0,0,0.360877778,0.16778,0.150791813,0.465706333,0.410220672,0.85,0.85,0.709166667
5137,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.569783333,0.570702381,0.811371429,0,0,0,0,0,0,0,0.358666667,0.172205,0.157741715,0.4784825,0.405635798,0.85,0.85,0.709166667
5138,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.555733333,0.568089286,0.819685714,0,0,0,0,0,0,0,0.349744444,0.178385,0.159347953,0.481193833,0.402025462,0.85,0.85,0.709166667
5139,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.553416667,0.580019048,0.825760317,0,0,0,0,0,0,0,0.328444444,0.175575,0.160987914,0.472777,0.396895294,0.85,0.85,0.709166667
5140,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.522,0.564910714,0.831363492,0,0,0,0,0,0,0,0.330544444,0.166875,0.169478752,0.47181,0.396936807,0.85,0.85,0.709166667
5141,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.515683333,0.566427381,0.839336508,0,0,0,0,0,0,0,0.334111111,0.160045,0.177133333,0.465891,0.39283605,0.85,0.85,0.709166667
5142,0.6,0.6,0.6,0.6,0.6,3.33E-05,0.01264,0,0,0,0.512383333,0.565991667,0.83391746,0,0,0.0016,0.014855,0,0,0,0.321011111,0.1492,0.183530604,0.455781167,0.3798,0.85,0.85,0.709166667
5143,0.6,0.6,0.6,0.6,0.6,0.05,0.092665,0.022051111,0.008534333,0.010078571,0.524133333,0.540865476,0.82397619,0,0,0.057777778,0.09506,0.021989669,0.007942731,0.011133529,0.306044444,0.124455,0.167254971,0.444074,0.373917815,0.85,0.85,0.709166667
5144,0.6,0.6,0.6,0.6,0.6,0.141233333,0.19397,0.108125926,0.097645667,0.081431071,0.515216667,0.518991667,0.812295238,0,0,0.156922222,0.20979,0.11152846,0.093502821,0.082133613,0.2805,0.1199,0.133126121,0.4022235,0.357334874,0.85,0.85,0.709166667
5145,0.6,0.6,0.6,0.6,0.6,0.2328,0.299255,0.224259259,0.219963333,0.185034286,0.501683333,0.495892857,0.801163492,0,0,0.263422222,0.324675,0.22234386,0.220656282,0.179439832,0.265133333,0.12035,0.108332164,0.354388167,0.329464454,0.85,0.85,0.709166667
5146,0.6,0.6,0.6,0.6,0.6,0.320766667,0.3847,0.346921481,0.332066667,0.292810357,0.494483333,0.473932143,0.811880952,0,0,0.359555556,0.422265,0.349376023,0.330083192,0.272829916,0.270011111,0.11948,0.121246979,0.373623333,0.345290336,0.85,0.85,0.709166667
5147,0.6,0.6,0.6,0.6,0.6,0.400716667,0.4465,0.43654,0.422651667,0.368628929,0.48685,0.44845119,0.794803175,0,0,0.417244444,0.484765,0.444081287,0.413776192,0.375442353,0.2547,0.13094,0.129178168,0.398618833,0.372218319,0.85,0.85,0.709166667
5148,0.6,0.6,0.6,0.6,0.6,0.43205,0.469915,0.479462963,0.473345333,0.423855357,0.502416667,0.455204762,0.812198413,0,0,0.446277778,0.524575,0.5117846,0.466103321,0.424800168,0.274466667,0.13507,0.133892203,0.411932167,0.39132437,0.85,0.85,0.709166667
5149,0.6,0.6,0.6,0.6,0.6,0.44425,0.45882,0.467354815,0.482866667,0.4205025,0.50055,0.48242381,0.827942857,0,0,0.459844444,0.49329,0.496493567,0.475133269,0.431283361,0.287133333,0.15961,0.140557505,0.417074667,0.414287647,0.85,0.85,0.709166667
5150,0.6,0.6,0.6,0.6,0.6,0.413916667,0.41849,0.449625926,0.470777333,0.423992143,0.489533333,0.478779762,0.841788889,0,0,0.456444444,0.453295,0.473262378,0.45165341,0.414100672,0.2972,0.15663,0.14542885,0.410135333,0.444135462,0.85,0.85,0.709166667
5151,0.6,0.6,0.6,0.6,0.6,0.34975,0.34654,0.394971852,0.408511333,0.376815,0.522366667,0.507984524,0.853846032,0,0,0.369177778,0.365605,0.430834503,0.39887309,0.362414538,0.2836,0.15597,0.145985185,0.418354167,0.449478235,0.85,0.85,0.709166667
5152,0.6,0.6,0.6,0.6,0.6,0.23775,0.24893,0.320660741,0.327849333,0.292556071,0.50725,0.516035714,0.844807937,0,0,0.243166667,0.26132,0.34457232,0.315770321,0.286702101,0.326222222,0.148015,0.138223587,0.413661333,0.464275882,0.85,0.85,0.709166667
5153,0.6,0.6,0.6,0.6,0.6,0.152483333,0.132545,0.224888889,0.226405,0.20761,0.560583333,0.511969048,0.832857143,0,0,0.138988889,0.133035,0.242437037,0.216494577,0.203187311,0.331366667,0.162405,0.139583236,0.418110167,0.429088908,0.85,0.85,0.709166667
5154,0.6,0.6,0.6,0.6,0.6,0.050783333,0.031155,0.111936296,0.100830333,0.104540357,0.574083333,0.510219048,0.830226984,0,0,0.048044444,0.029435,0.115693372,0.0975505,0.103361261,0.3187,0.156115,0.132950292,0.409739833,0.431823025,0.85,0.85,0.709166667
5155,0.6,0.6,0.6,0.6,0.6,0.0001,0,0.025523704,0.008378667,0.020401429,0.604916667,0.508672619,0.830942857,0,0,1.11E-05,0,0.024741131,0.008134538,0.019915714,0.334022222,0.1566,0.12887232,0.4239535,0.417036975,0.85,0.85,0.709166667
5156,0.6,0.6,0.6,0.6,0.6,0,0,2.22E-05,0,0,0.6365,0.520180952,0.836580952,0,0,0,0,6.35E-05,0,1.43E-06,0.348333333,0.13745,0.143508187,0.450548667,0.430686303,0.85,0.85,0.709166667
5157,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.638966667,0.542515476,0.811439683,0,0,0,0,0,0,0,0.343111111,0.11633,0.153321637,0.464896833,0.43440521,0.85,0.85,0.709166667
5158,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.625616667,0.548517857,0.800163492,0,0,0,0,0,0,0,0.364344444,0.11555,0.172260819,0.471621667,0.435418571,0.85,0.85,0.709166667
5159,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.619733333,0.570107143,0.806084127,0,0,0,0,0,0,0,0.334888889,0.133715,0.185436062,0.4832585,0.431394118,0.85,0.85,0.709166667
5160,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.626666667,0.587213095,0.811879365,0,0,0,0,0,0,0,0.369311111,0.139605,0.194929045,0.4894445,0.442135294,0.85,0.85,0.709166667
5161,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.620166667,0.589491667,0.843580952,0,0,0,0,0,0,0,0.335911111,0.134015,0.204307602,0.496277833,0.457203697,0.85,0.85,0.709166667
5162,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.620416667,0.596422619,0.828249206,0,0,0,0,0,0,0,0.335411111,0.11911,0.200851462,0.482897667,0.44028437,0.85,0.85,0.709166667
5163,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.609433333,0.602439286,0.860795238,0,0,0,0,0,0,0,0.330666667,0.12533,0.204375439,0.477566167,0.449890084,0.85,0.85,0.709166667
5164,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.575266667,0.590321429,0.852431746,0,0,0,0,0,0,0,0.3138,0.12134,0.208526316,0.4787335,0.424998992,0.85,0.85,0.709166667
5165,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.55955,0.590520238,0.855379365,0,0,0,0,0,0,0,0.288166667,0.12583,0.193445029,0.4783915,0.434352605,0.85,0.85,0.709166667
5166,0.6,0.6,0.6,0.6,0.6,3.33E-05,0.012805,0,0,0,0.55805,0.577622619,0.843304762,0,0,0.0015,0.01448,0,0,0,0.265855556,0.12246,0.181124366,0.470860667,0.414147227,0.85,0.85,0.709166667
5167,0.6,0.6,0.6,0.6,0.6,0.0514,0.095725,0.021593333,0.008837667,0.011043214,0.558233333,0.551305952,0.841809524,0,0,0.056033333,0.099145,0.021142495,0.007909359,0.010464286,0.238377778,0.104805,0.181876023,0.4544825,0.395685378,0.85,0.85,0.709166667
5168,0.6,0.6,0.6,0.6,0.6,0.157433333,0.214945,0.104245185,0.093791333,0.079341071,0.561983333,0.555428571,0.870574603,0,0,0.144133333,0.201225,0.102908382,0.093379179,0.080827899,0.213166667,0.08694,0.153348148,0.420991833,0.363911933,0.85,0.85,0.709166667
5169,0.6,0.6,0.6,0.6,0.6,0.268183333,0.321475,0.216402222,0.211611667,0.176149286,0.498333333,0.550861905,0.870866667,0,0,0.252033333,0.315275,0.215183041,0.208007538,0.175414118,0.191333333,0.104495,0.114873489,0.375896167,0.333897227,0.85,0.85,0.709166667
5170,0.6,0.6,0.6,0.6,0.6,0.36225,0.42237,0.326578519,0.328531,0.2752675,0.42535,0.52952381,0.864150794,0,0,0.344188889,0.42187,0.330039181,0.320814154,0.266370588,0.196755556,0.099375,0.11807271,0.3937445,0.348162689,0.85,0.85,0.709166667
5171,0.6,0.6,0.6,0.6,0.6,0.418416667,0.479265,0.41636963,0.417217333,0.357351071,0.48605,0.505591667,0.845773016,0,0,0.424055556,0.50165,0.416182261,0.404272551,0.351374958,0.199888889,0.10025,0.119592982,0.4252365,0.392338235,0.85,0.85,0.709166667
5172,0.6,0.6,0.6,0.6,0.6,0.45625,0.513315,0.472031852,0.461334,0.392958571,0.408933333,0.507471429,0.854006349,0,0,0.453533333,0.508345,0.483606628,0.464781679,0.396145126,0.201544444,0.10743,0.115449123,0.447221167,0.411508908,0.85,0.85,0.709166667
5173,0.6,0.6,0.6,0.6,0.6,0.45175,0.482435,0.478931111,0.459575,0.407200714,0.4307,0.505139286,0.861388889,0,0,0.451277778,0.501215,0.491661404,0.466417654,0.409090672,0.208722222,0.12915,0.109571345,0.461403333,0.421659664,0.85,0.85,0.709166667
5174,0.6,0.6,0.6,0.6,0.6,0.407616667,0.44835,0.459694074,0.451522333,0.400903571,0.377083333,0.51124881,0.864150794,0,0,0.425333333,0.475465,0.484682651,0.431902269,0.405204034,0.201233333,0.134705,0.111131969,0.446002167,0.431951261,0.85,0.85,0.709166667
5175,0.6,0.6,0.6,0.6,0.6,0.324583333,0.35671,0.405642963,0.412047667,0.369066429,0.389866667,0.510930952,0.882512698,0,0,0.361244444,0.37693,0.430723587,0.390011115,0.370326387,0.198133333,0.136215,0.10717115,0.448161333,0.432557899,0.85,0.85,0.709166667
5176,0.6,0.6,0.6,0.6,0.6,0.244416667,0.27142,0.335062963,0.321928667,0.301591071,0.415733333,0.535675,0.881222222,0,0,0.240877778,0.252555,0.350253216,0.313650449,0.296455462,0.203622222,0.1345,0.101030409,0.440953667,0.433132941,0.85,0.85,0.709166667
5177,0.6,0.6,0.6,0.6,0.6,0.148333333,0.135935,0.225414074,0.217048,0.207005357,0.422416667,0.535308333,0.878379365,0,0,0.144688889,0.1327,0.235776218,0.213318449,0.204196471,0.186166667,0.133505,0.10545809,0.442319,0.431796134,0.85,0.85,0.709166667
5178,0.6,0.6,0.6,0.6,0.6,0.04945,0.029855,0.114945185,0.098109,0.105181071,0.45745,0.541504762,0.891257143,0,0,0.046933333,0.027895,0.115740351,0.099416385,0.102984706,0.196211111,0.126295,0.094265692,0.419165,0.421748151,0.85,0.85,0.709166667
5179,0.6,0.6,0.6,0.6,0.6,0,0,0.024716296,0.007897333,0.020685,0.515583333,0.56122619,0.878934921,0,0,0,0,0.023822027,0.007784718,0.019453277,0.200877778,0.11223,0.103428655,0.433111833,0.419932437,0.85,0.85,0.709166667
5180,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.546266667,0.569415476,0.887284127,0,0,0,0,4.07E-05,0,2.86E-06,0.216444444,0.112155,0.106353606,0.463128167,0.433801849,0.85,0.85,0.709166667
5181,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.546016667,0.587515476,0.879193651,0,0,0,0,0,0,0,0.233988889,0.11732,0.111033528,0.473287,0.434223697,0.85,0.85,0.709166667
5182,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.558783333,0.616277381,0.873911111,0,0,0,0,0,0,0,0.275,0.113735,0.114475049,0.490090333,0.441903025,0.85,0.85,0.709166667
5183,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.576216667,0.610383333,0.872249206,0,0,0,0,0,0,0,0.277244444,0.10119,0.136441715,0.495777167,0.42346,0.85,0.85,0.709166667
5184,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.559133333,0.628340476,0.870588889,0,0,0,0,0,0,0,0.268622222,0.104275,0.148716179,0.503194333,0.434078992,0.85,0.85,0.709166667
5185,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.556133333,0.632729762,0.882584127,0,0,0,0,0,0,0,0.260833333,0.106985,0.159978168,0.5111035,0.461703697,0.85,0.85,0.709166667
5186,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.569883333,0.626394048,0.882987302,0,0,0,0,0,0,0,0.260044444,0.109845,0.165815789,0.5120155,0.435033445,0.85,0.85,0.709166667
5187,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.508066667,0.624338095,0.87758254,0,0,0,0,0,0,0,0.2437,0.11595,0.176426511,0.505474333,0.424652689,0.85,0.85,0.709166667
5188,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.498633333,0.636925,0.872873016,0,0,0,0,0,0,0,0.227422222,0.12768,0.175895322,0.5065645,0.428425546,0.85,0.85,0.709166667
5189,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.4446,0.630594048,0.865960317,0,0,0,0,0,0,0,0.228111111,0.10913,0.17635614,0.506550167,0.425849832,0.85,0.85,0.709166667
5190,0.6,0.6,0.6,0.6,0.6,3.33E-05,0.012245,0,0,0,0.42875,0.615835714,0.889695238,0,0,0.001433333,0.013525,0,0,0,0.221944444,0.10395,0.157182261,0.494086333,0.409485042,0.85,0.85,0.709166667
5191,0.6,0.6,0.6,0.6,0.6,0.055983333,0.10009,0.021034815,0.008775667,0.010006071,0.418416667,0.617070238,0.866020635,0,0,0.060588889,0.10267,0.020959454,0.008037846,0.011225966,0.213266667,0.08327,0.14602963,0.481290667,0.389883277,0.85,0.85,0.709166667
5192,0.6,0.6,0.6,0.6,0.6,0.1668,0.228475,0.108336296,0.097252667,0.081518214,0.392566667,0.594669048,0.846265079,0,0,0.1798,0.221225,0.1138577,0.093224487,0.082671261,0.168755556,0.06631,0.11252924,0.4491005,0.373191092,0.85,0.85,0.709166667
5193,0.6,0.6,0.6,0.6,0.6,0.28935,0.34624,0.222513333,0.217792333,0.172849643,0.419633333,0.571125,0.845473016,0,0,0.302444444,0.33169,0.231657895,0.212472615,0.177483361,0.141677778,0.07352,0.084046979,0.405925667,0.351398235,0.85,0.85,0.709166667
5194,0.6,0.6,0.6,0.6,0.6,0.369716667,0.446975,0.332208889,0.331047333,0.261101071,0.412916667,0.559291667,0.868790476,0,0,0.398322222,0.430985,0.345399415,0.321438051,0.265363361,0.140277778,0.078375,0.076201365,0.420825167,0.351476134,0.85,0.85,0.709166667
5195,0.6,0.6,0.6,0.6,0.6,0.43775,0.506145,0.414676296,0.412649,0.357115,0.366633333,0.538855952,0.855815873,0,0,0.467033333,0.512905,0.438323977,0.409433269,0.353743193,0.138955556,0.098,0.07285848,0.444363333,0.373925882,0.85,0.85,0.709166667
5196,0.6,0.6,0.6,0.6,0.6,0.464283333,0.517555,0.473006667,0.451094,0.392146786,0.3717,0.53077381,0.837984127,0,0,0.493066667,0.52296,0.49172924,0.459958385,0.404839664,0.140588889,0.089255,0.072781481,0.472966833,0.381043277,0.85,0.85,0.709166667
5197,0.6,0.6,0.6,0.6,0.6,0.4191,0.487625,0.463061481,0.460666333,0.421165714,0.343266667,0.526088095,0.856720635,0,0,0.4379,0.49674,0.48354308,0.456828321,0.406392941,0.142544444,0.101445,0.075602924,0.493621833,0.406166303,0.85,0.85,0.709166667
5198,0.6,0.6,0.6,0.6,0.6,0.388783333,0.47412,0.467758519,0.441991,0.419911786,0.345216667,0.517736905,0.878063492,0,0,0.438222222,0.449455,0.466301559,0.432711064,0.395559412,0.138411111,0.116495,0.081940741,0.488646833,0.412811345,0.85,0.85,0.709166667
5199,0.6,0.6,0.6,0.6,0.6,0.3558,0.38112,0.406471852,0.399305333,0.3873175,0.31635,0.522821429,0.871922222,0,0,0.367333333,0.383135,0.422267836,0.385898359,0.374726891,0.140188889,0.121735,0.085733333,0.470767667,0.414094286,0.85,0.85,0.709166667
5200,0.6,0.6,0.6,0.6,0.6,0.233716667,0.276205,0.32234,0.317054667,0.296508571,0.328783333,0.532933333,0.864284127,0,0,0.284244444,0.278725,0.348452242,0.311170795,0.294702605,0.145388889,0.12458,0.081154191,0.456631,0.424727311,0.85,0.85,0.709166667
5201,0.6,0.6,0.6,0.6,0.6,0.153583333,0.13805,0.223771852,0.212414667,0.212591429,0.371183333,0.540847619,0.862887302,0,0,0.154244444,0.138835,0.230508187,0.219547564,0.200873109,0.152488889,0.12406,0.087839376,0.465516167,0.415074874,0.85,0.85,0.709166667
5202,0.6,0.6,0.6,0.6,0.6,0.0511,0.029175,0.110399259,0.098436,0.112760714,0.369616667,0.546860714,0.870325397,0,0,0.048044444,0.027925,0.11138499,0.100579731,0.107288739,0.1558,0.123465,0.087590838,0.451906333,0.394747983,0.85,0.85,0.709166667
5203,0.6,0.6,0.6,0.6,0.6,0,0,0.024312593,0.008209667,0.020779286,0.420883333,0.559755952,0.858401587,0,0,0,0,0.023240741,0.007948641,0.020058655,0.176911111,0.117,0.089292398,0.46477,0.404931176,0.85,0.85,0.709166667
5204,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0.440066667,0.573985714,0.850015873,0,0,0,0,1.11E-05,0,0,0.196277778,0.10711,0.107352437,0.484990167,0.40602563,0.85,0.85,0.709166667
