"TimeIndex","EG_SOLARGM_2025_ER","EG_SOLARGM_2025_NER","EG_SOLARGM_2025_NR","EG_SOLARGM_2025_SR","EG_SOLARGM_2025_WR","EG_SOLARRF_2025_ER","EG_SOLARRF_2025_NER","EG_SOLARRF_2025_NR","EG_SOLARRF_2025_SR","EG_SOLARRF_2025_WR","EG_WINDOFF_ALL_ER","EG_WINDOFF_ALL_SR","EG_WINDOFF_ALL_WR","EG_WINDON_2025_ER","EG_WINDON_2025_NER","EG_WINDON_2025_NR","EG_WINDON_2025_SR","EG_WINDON_2025_WR","EG_BIOMASS_2025_ALL","EG_COAL_2025_ALL","EG_LH_2025_ALL","EG_SH_2025_ALL","EG_CCGT_2025_ALL","EG_OCGT_2025_ALL","EG_PHWR_2025_ALL","EG_SMR_2025_ALL"
7596,0.697869853,0.607348425,0.689967297,0.766961615,0.743128821,0.730771132,0.646944716,0.690200912,0.756183676,0.733144573,0.075442827,0.282344437,0.141108526,0.098273096,0.055183769,0.098731095,0.170367413,0.096893263,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7597,0.7049781,0.601304233,0.728642581,0.794643471,0.78077593,0.7418615,0.63825443,0.73572473,0.80004078,0.798221574,0.0749725,0.298796048,0.118091492,0.111093976,0.056516793,0.107448849,0.187667483,0.090023047,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7598,0.666263017,0.546993336,0.720343023,0.775251579,0.773626037,0.694089931,0.570967461,0.712509861,0.7760289,0.804839288,0.07745117,0.32551964,0.103271053,0.131629378,0.062476275,0.119767692,0.202660621,0.086502652,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7599,0.570253696,0.426997722,0.662513525,0.70947385,0.721114579,0.573929552,0.428687862,0.620295035,0.682818633,0.746381471,0.086223616,0.362772805,0.099656465,0.151853121,0.072525726,0.137004889,0.219474673,0.09246732,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7600,0.416428658,0.261452554,0.555625611,0.599251236,0.621610809,0.396373909,0.248930684,0.479146689,0.543277676,0.630283299,0.102847338,0.397064323,0.102519311,0.164167044,0.084616152,0.149395851,0.228633448,0.103822372,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7601,0.207272747,0.084863936,0.388892487,0.430176613,0.458961281,0.187908774,0.080112491,0.299388559,0.354801591,0.451251424,0.122713726,0.43532532,0.111683914,0.172782844,0.099658846,0.156265479,0.241729222,0.118896937,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7602,0.040514831,0,0.167791396,0.191147858,0.220697321,0.037477935,0,0.106996309,0.142386063,0.217720789,0.141300496,0.476225624,0.130201735,0.185737207,0.12567256,0.167256652,0.264334452,0.134232922,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7603,0,0,0.018871619,0.022554745,0.036597826,0,0,0.00182907,0.017517212,0.042896919,0.153341809,0.501089057,0.153643114,0.210022061,0.161211642,0.19114792,0.289191571,0.15816981,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7604,0,0,0,0,0,0,0,0,0,0,0.15920644,0.516135595,0.176230089,0.227744692,0.18469175,0.229567056,0.323998844,0.195855651,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7605,0,0,0,0,0,0,0,0,0,0,0.162085614,0.526279722,0.190400012,0.226368359,0.191155867,0.262024508,0.350768419,0.223707499,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7606,0,0,0,0,0,0,0,0,0,0,0.163042346,0.528710891,0.197602957,0.216542829,0.191648574,0.281375314,0.356784452,0.236156254,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7607,0,0,0,0,0,0,0,0,0,0,0.159358632,0.519377262,0.201620484,0.208815358,0.190581356,0.290795019,0.345926941,0.241000876,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7608,0,0,0,0,0,0,0,0,0,0,0.151198567,0.495561478,0.206513691,0.20422511,0.18666757,0.292870434,0.320630814,0.243204011,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7609,0,0,0,0,0,0,0,0,0,0,0.146463265,0.46516728,0.21279662,0.195511961,0.175305958,0.29719864,0.289348692,0.240970171,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7610,0,0,0,0,0,0,0,0,0,0,0.138018216,0.42339021,0.225057798,0.188417255,0.167034982,0.295859369,0.255593823,0.238938599,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7611,0,0,0,0,0,0,0,0,0,0,0.131761984,0.378777484,0.239734875,0.183662862,0.162110117,0.290339484,0.225321137,0.236978459,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7612,0,0,0,0,0,0,0,0,0,0,0.125636171,0.327441246,0.243595092,0.179259502,0.159413899,0.269871191,0.196763811,0.228489819,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7613,0,0,0,0,0,0,0,0,0,0,0.11703696,0.290143843,0.240836222,0.177249897,0.158409381,0.249215065,0.177307474,0.219546292,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7614,0,0,0,0,0,0,0,0,0,0,0.105117902,0.272320708,0.240272035,0.170328128,0.14955083,0.24075104,0.166271295,0.215945923,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7615,0,0.056049319,0,0,0,0.006340381,0.051717229,0,0,0,0.09688244,0.259585674,0.235755404,0.162219904,0.139811919,0.234839298,0.157578439,0.212484091,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7616,0.144758773,0.225398294,0.025464337,0.10166612,0.051566643,0.143756621,0.211642671,0.045328802,0.087589595,0.026620531,0.090214777,0.254186479,0.22768834,0.14643021,0.119329486,0.227626098,0.14785839,0.207584754,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7617,0.387332484,0.405605919,0.201165377,0.349339893,0.261325054,0.369336507,0.403210766,0.207479836,0.298851792,0.190161078,0.085282426,0.25395281,0.21693203,0.105777535,0.08557255,0.2067694,0.123511789,0.179947733,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7618,0.549287657,0.516265308,0.437714122,0.561773191,0.50376036,0.541163748,0.5389635,0.413345753,0.500245505,0.426794638,0.081442353,0.259441803,0.196267603,0.081191354,0.064713177,0.147257543,0.118752822,0.127456811,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7619,0.646108842,0.576998022,0.596820196,0.689853687,0.655615321,0.664256563,0.614302581,0.582811096,0.651681407,0.610490652,0.07775219,0.270174584,0.167585074,0.08861058,0.058463356,0.10237115,0.14471019,0.100090303,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7620,0.697869853,0.607348425,0.689967297,0.766961615,0.743128821,0.730771132,0.646944716,0.690200912,0.756183676,0.733144573,0.075442827,0.282344437,0.141108526,0.098273096,0.055183769,0.098731095,0.170367413,0.096893263,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7621,0.7049781,0.601304233,0.728642581,0.794643471,0.78077593,0.7418615,0.63825443,0.73572473,0.80004078,0.798221574,0.0749725,0.298796048,0.118091492,0.111093976,0.056516793,0.107448849,0.187667483,0.090023047,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7622,0.666263017,0.546993336,0.720343023,0.775251579,0.773626037,0.694089931,0.570967461,0.712509861,0.7760289,0.804839288,0.07745117,0.32551964,0.103271053,0.131629378,0.062476275,0.119767692,0.202660621,0.086502652,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7623,0.570253696,0.426997722,0.662513525,0.70947385,0.721114579,0.573929552,0.428687862,0.620295035,0.682818633,0.746381471,0.086223616,0.362772805,0.099656465,0.151853121,0.072525726,0.137004889,0.219474673,0.09246732,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7624,0.416428658,0.261452554,0.555625611,0.599251236,0.621610809,0.396373909,0.248930684,0.479146689,0.543277676,0.630283299,0.102847338,0.397064323,0.102519311,0.164167044,0.084616152,0.149395851,0.228633448,0.103822372,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7625,0.207272747,0.084863936,0.388892487,0.430176613,0.458961281,0.187908774,0.080112491,0.299388559,0.354801591,0.451251424,0.122713726,0.43532532,0.111683914,0.172782844,0.099658846,0.156265479,0.241729222,0.118896937,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7626,0.040514831,0,0.167791396,0.191147858,0.220697321,0.037477935,0,0.106996309,0.142386063,0.217720789,0.141300496,0.476225624,0.130201735,0.185737207,0.12567256,0.167256652,0.264334452,0.134232922,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7627,0,0,0.018871619,0.022554745,0.036597826,0,0,0.00182907,0.017517212,0.042896919,0.153341809,0.501089057,0.153643114,0.210022061,0.161211642,0.19114792,0.289191571,0.15816981,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7628,0,0,0,0,0,0,0,0,0,0,0.15920644,0.516135595,0.176230089,0.227744692,0.18469175,0.229567056,0.323998844,0.195855651,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7629,0,0,0,0,0,0,0,0,0,0,0.162085614,0.526279722,0.190400012,0.226368359,0.191155867,0.262024508,0.350768419,0.223707499,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7630,0,0,0,0,0,0,0,0,0,0,0.163042346,0.528710891,0.197602957,0.216542829,0.191648574,0.281375314,0.356784452,0.236156254,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7631,0,0,0,0,0,0,0,0,0,0,0.159358632,0.519377262,0.201620484,0.208815358,0.190581356,0.290795019,0.345926941,0.241000876,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7632,0,0,0,0,0,0,0,0,0,0,0.151198567,0.495561478,0.206513691,0.20422511,0.18666757,0.292870434,0.320630814,0.243204011,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7633,0,0,0,0,0,0,0,0,0,0,0.146463265,0.46516728,0.21279662,0.195511961,0.175305958,0.29719864,0.289348692,0.240970171,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7634,0,0,0,0,0,0,0,0,0,0,0.138018216,0.42339021,0.225057798,0.188417255,0.167034982,0.295859369,0.255593823,0.238938599,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7635,0,0,0,0,0,0,0,0,0,0,0.131761984,0.378777484,0.239734875,0.183662862,0.162110117,0.290339484,0.225321137,0.236978459,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7636,0,0,0,0,0,0,0,0,0,0,0.125636171,0.327441246,0.243595092,0.179259502,0.159413899,0.269871191,0.196763811,0.228489819,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7637,0,0,0,0,0,0,0,0,0,0,0.11703696,0.290143843,0.240836222,0.177249897,0.158409381,0.249215065,0.177307474,0.219546292,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7638,0,0,0,0,0,0,0,0,0,0,0.105117902,0.272320708,0.240272035,0.170328128,0.14955083,0.24075104,0.166271295,0.215945923,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7639,0,0.056049319,0,0,0,0.006340381,0.051717229,0,0,0,0.09688244,0.259585674,0.235755404,0.162219904,0.139811919,0.234839298,0.157578439,0.212484091,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7640,0.144758773,0.225398294,0.025464337,0.10166612,0.051566643,0.143756621,0.211642671,0.045328802,0.087589595,0.026620531,0.090214777,0.254186479,0.22768834,0.14643021,0.119329486,0.227626098,0.14785839,0.207584754,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7641,0.387332484,0.405605919,0.201165377,0.349339893,0.261325054,0.369336507,0.403210766,0.207479836,0.298851792,0.190161078,0.085282426,0.25395281,0.21693203,0.105777535,0.08557255,0.2067694,0.123511789,0.179947733,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7642,0.549287657,0.516265308,0.437714122,0.561773191,0.50376036,0.541163748,0.5389635,0.413345753,0.500245505,0.426794638,0.081442353,0.259441803,0.196267603,0.081191354,0.064713177,0.147257543,0.118752822,0.127456811,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7643,0.646108842,0.576998022,0.596820196,0.689853687,0.655615321,0.664256563,0.614302581,0.582811096,0.651681407,0.610490652,0.07775219,0.270174584,0.167585074,0.08861058,0.058463356,0.10237115,0.14471019,0.100090303,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7644,0.697869853,0.607348425,0.689967297,0.766961615,0.743128821,0.730771132,0.646944716,0.690200912,0.756183676,0.733144573,0.075442827,0.282344437,0.141108526,0.098273096,0.055183769,0.098731095,0.170367413,0.096893263,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7645,0.7049781,0.601304233,0.728642581,0.794643471,0.78077593,0.7418615,0.63825443,0.73572473,0.80004078,0.798221574,0.0749725,0.298796048,0.118091492,0.111093976,0.056516793,0.107448849,0.187667483,0.090023047,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7646,0.666263017,0.546993336,0.720343023,0.775251579,0.773626037,0.694089931,0.570967461,0.712509861,0.7760289,0.804839288,0.07745117,0.32551964,0.103271053,0.131629378,0.062476275,0.119767692,0.202660621,0.086502652,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7647,0.570253696,0.426997722,0.662513525,0.70947385,0.721114579,0.573929552,0.428687862,0.620295035,0.682818633,0.746381471,0.086223616,0.362772805,0.099656465,0.151853121,0.072525726,0.137004889,0.219474673,0.09246732,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7648,0.416428658,0.261452554,0.555625611,0.599251236,0.621610809,0.396373909,0.248930684,0.479146689,0.543277676,0.630283299,0.102847338,0.397064323,0.102519311,0.164167044,0.084616152,0.149395851,0.228633448,0.103822372,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7649,0.207272747,0.084863936,0.388892487,0.430176613,0.458961281,0.187908774,0.080112491,0.299388559,0.354801591,0.451251424,0.122713726,0.43532532,0.111683914,0.172782844,0.099658846,0.156265479,0.241729222,0.118896937,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7650,0.040514831,0,0.167791396,0.191147858,0.220697321,0.037477935,0,0.106996309,0.142386063,0.217720789,0.141300496,0.476225624,0.130201735,0.185737207,0.12567256,0.167256652,0.264334452,0.134232922,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7651,0,0,0.018871619,0.022554745,0.036597826,0,0,0.00182907,0.017517212,0.042896919,0.153341809,0.501089057,0.153643114,0.210022061,0.161211642,0.19114792,0.289191571,0.15816981,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7652,0,0,0,0,0,0,0,0,0,0,0.15920644,0.516135595,0.176230089,0.227744692,0.18469175,0.229567056,0.323998844,0.195855651,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7653,0,0,0,0,0,0,0,0,0,0,0.162085614,0.526279722,0.190400012,0.226368359,0.191155867,0.262024508,0.350768419,0.223707499,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7654,0,0,0,0,0,0,0,0,0,0,0.163042346,0.528710891,0.197602957,0.216542829,0.191648574,0.281375314,0.356784452,0.236156254,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7655,0,0,0,0,0,0,0,0,0,0,0.159358632,0.519377262,0.201620484,0.208815358,0.190581356,0.290795019,0.345926941,0.241000876,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7656,0,0,0,0,0,0,0,0,0,0,0.151198567,0.495561478,0.206513691,0.20422511,0.18666757,0.292870434,0.320630814,0.243204011,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7657,0,0,0,0,0,0,0,0,0,0,0.146463265,0.46516728,0.21279662,0.195511961,0.175305958,0.29719864,0.289348692,0.240970171,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7658,0,0,0,0,0,0,0,0,0,0,0.138018216,0.42339021,0.225057798,0.188417255,0.167034982,0.295859369,0.255593823,0.238938599,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7659,0,0,0,0,0,0,0,0,0,0,0.131761984,0.378777484,0.239734875,0.183662862,0.162110117,0.290339484,0.225321137,0.236978459,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7660,0,0,0,0,0,0,0,0,0,0,0.125636171,0.327441246,0.243595092,0.179259502,0.159413899,0.269871191,0.196763811,0.228489819,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7661,0,0,0,0,0,0,0,0,0,0,0.11703696,0.290143843,0.240836222,0.177249897,0.158409381,0.249215065,0.177307474,0.219546292,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7662,0,0,0,0,0,0,0,0,0,0,0.105117902,0.272320708,0.240272035,0.170328128,0.14955083,0.24075104,0.166271295,0.215945923,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7663,0,0.056049319,0,0,0,0.006340381,0.051717229,0,0,0,0.09688244,0.259585674,0.235755404,0.162219904,0.139811919,0.234839298,0.157578439,0.212484091,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7664,0.144758773,0.225398294,0.025464337,0.10166612,0.051566643,0.143756621,0.211642671,0.045328802,0.087589595,0.026620531,0.090214777,0.254186479,0.22768834,0.14643021,0.119329486,0.227626098,0.14785839,0.207584754,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7665,0.387332484,0.405605919,0.201165377,0.349339893,0.261325054,0.369336507,0.403210766,0.207479836,0.298851792,0.190161078,0.085282426,0.25395281,0.21693203,0.105777535,0.08557255,0.2067694,0.123511789,0.179947733,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7666,0.549287657,0.516265308,0.437714122,0.561773191,0.50376036,0.541163748,0.5389635,0.413345753,0.500245505,0.426794638,0.081442353,0.259441803,0.196267603,0.081191354,0.064713177,0.147257543,0.118752822,0.127456811,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7667,0.646108842,0.576998022,0.596820196,0.689853687,0.655615321,0.664256563,0.614302581,0.582811096,0.651681407,0.610490652,0.07775219,0.270174584,0.167585074,0.08861058,0.058463356,0.10237115,0.14471019,0.100090303,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7668,0.697869853,0.607348425,0.689967297,0.766961615,0.743128821,0.730771132,0.646944716,0.690200912,0.756183676,0.733144573,0.075442827,0.282344437,0.141108526,0.098273096,0.055183769,0.098731095,0.170367413,0.096893263,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7669,0.7049781,0.601304233,0.728642581,0.794643471,0.78077593,0.7418615,0.63825443,0.73572473,0.80004078,0.798221574,0.0749725,0.298796048,0.118091492,0.111093976,0.056516793,0.107448849,0.187667483,0.090023047,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7670,0.666263017,0.546993336,0.720343023,0.775251579,0.773626037,0.694089931,0.570967461,0.712509861,0.7760289,0.804839288,0.07745117,0.32551964,0.103271053,0.131629378,0.062476275,0.119767692,0.202660621,0.086502652,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7671,0.570253696,0.426997722,0.662513525,0.70947385,0.721114579,0.573929552,0.428687862,0.620295035,0.682818633,0.746381471,0.086223616,0.362772805,0.099656465,0.151853121,0.072525726,0.137004889,0.219474673,0.09246732,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7672,0.416428658,0.261452554,0.555625611,0.599251236,0.621610809,0.396373909,0.248930684,0.479146689,0.543277676,0.630283299,0.102847338,0.397064323,0.102519311,0.164167044,0.084616152,0.149395851,0.228633448,0.103822372,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7673,0.207272747,0.084863936,0.388892487,0.430176613,0.458961281,0.187908774,0.080112491,0.299388559,0.354801591,0.451251424,0.122713726,0.43532532,0.111683914,0.172782844,0.099658846,0.156265479,0.241729222,0.118896937,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7674,0.040514831,0,0.167791396,0.191147858,0.220697321,0.037477935,0,0.106996309,0.142386063,0.217720789,0.141300496,0.476225624,0.130201735,0.185737207,0.12567256,0.167256652,0.264334452,0.134232922,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7675,0,0,0.018871619,0.022554745,0.036597826,0,0,0.00182907,0.017517212,0.042896919,0.153341809,0.501089057,0.153643114,0.210022061,0.161211642,0.19114792,0.289191571,0.15816981,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7676,0,0,0,0,0,0,0,0,0,0,0.15920644,0.516135595,0.176230089,0.227744692,0.18469175,0.229567056,0.323998844,0.195855651,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7677,0,0,0,0,0,0,0,0,0,0,0.162085614,0.526279722,0.190400012,0.226368359,0.191155867,0.262024508,0.350768419,0.223707499,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7678,0,0,0,0,0,0,0,0,0,0,0.163042346,0.528710891,0.197602957,0.216542829,0.191648574,0.281375314,0.356784452,0.236156254,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7679,0,0,0,0,0,0,0,0,0,0,0.159358632,0.519377262,0.201620484,0.208815358,0.190581356,0.290795019,0.345926941,0.241000876,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7680,0,0,0,0,0,0,0,0,0,0,0.151198567,0.495561478,0.206513691,0.20422511,0.18666757,0.292870434,0.320630814,0.243204011,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7681,0,0,0,0,0,0,0,0,0,0,0.146463265,0.46516728,0.21279662,0.195511961,0.175305958,0.29719864,0.289348692,0.240970171,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7682,0,0,0,0,0,0,0,0,0,0,0.138018216,0.42339021,0.225057798,0.188417255,0.167034982,0.295859369,0.255593823,0.238938599,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7683,0,0,0,0,0,0,0,0,0,0,0.131761984,0.378777484,0.239734875,0.183662862,0.162110117,0.290339484,0.225321137,0.236978459,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7684,0,0,0,0,0,0,0,0,0,0,0.125636171,0.327441246,0.243595092,0.179259502,0.159413899,0.269871191,0.196763811,0.228489819,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7685,0,0,0,0,0,0,0,0,0,0,0.11703696,0.290143843,0.240836222,0.177249897,0.158409381,0.249215065,0.177307474,0.219546292,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7686,0,0,0,0,0,0,0,0,0,0,0.105117902,0.272320708,0.240272035,0.170328128,0.14955083,0.24075104,0.166271295,0.215945923,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7687,0,0.056049319,0,0,0,0.006340381,0.051717229,0,0,0,0.09688244,0.259585674,0.235755404,0.162219904,0.139811919,0.234839298,0.157578439,0.212484091,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7688,0.144758773,0.225398294,0.025464337,0.10166612,0.051566643,0.143756621,0.211642671,0.045328802,0.087589595,0.026620531,0.090214777,0.254186479,0.22768834,0.14643021,0.119329486,0.227626098,0.14785839,0.207584754,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7689,0.387332484,0.405605919,0.201165377,0.349339893,0.261325054,0.369336507,0.403210766,0.207479836,0.298851792,0.190161078,0.085282426,0.25395281,0.21693203,0.105777535,0.08557255,0.2067694,0.123511789,0.179947733,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7690,0.549287657,0.516265308,0.437714122,0.561773191,0.50376036,0.541163748,0.5389635,0.413345753,0.500245505,0.426794638,0.081442353,0.259441803,0.196267603,0.081191354,0.064713177,0.147257543,0.118752822,0.127456811,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7691,0.646108842,0.576998022,0.596820196,0.689853687,0.655615321,0.664256563,0.614302581,0.582811096,0.651681407,0.610490652,0.07775219,0.270174584,0.167585074,0.08861058,0.058463356,0.10237115,0.14471019,0.100090303,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7692,0.697869853,0.607348425,0.689967297,0.766961615,0.743128821,0.730771132,0.646944716,0.690200912,0.756183676,0.733144573,0.075442827,0.282344437,0.141108526,0.098273096,0.055183769,0.098731095,0.170367413,0.096893263,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7693,0.7049781,0.601304233,0.728642581,0.794643471,0.78077593,0.7418615,0.63825443,0.73572473,0.80004078,0.798221574,0.0749725,0.298796048,0.118091492,0.111093976,0.056516793,0.107448849,0.187667483,0.090023047,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7694,0.666263017,0.546993336,0.720343023,0.775251579,0.773626037,0.694089931,0.570967461,0.712509861,0.7760289,0.804839288,0.07745117,0.32551964,0.103271053,0.131629378,0.062476275,0.119767692,0.202660621,0.086502652,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7695,0.570253696,0.426997722,0.662513525,0.70947385,0.721114579,0.573929552,0.428687862,0.620295035,0.682818633,0.746381471,0.086223616,0.362772805,0.099656465,0.151853121,0.072525726,0.137004889,0.219474673,0.09246732,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
7696,0.416428658,0.261452554,0.555625611,0.599251236,0.621610809,0.396373909,0.248930684,0.479146689,0.543277676,0.630283299,0.102847338,0.397064323,0.102519311,0.164167044,0.084616152,0.149395851,0.228633448,0.103822372,0.311945817,0.95,0.246274943,0.172128766,0.85,0.85,0.709166667,0.709166667
